"mnb_date","ccy_name","ccy_full_name","unit","mnb_rate"
"17619",2018-12-27,"SEK","Swedish Krona",1,31.21
"17620",2018-12-27,"SGD","Singapore Dollar",1,205.28
"17621",2018-12-27,"SIT","Slovenian Tolar",1,NA
"17622",2018-12-27,"SKK","Slovak Koruna",1,NA
"17623",2018-12-27,"SUR","New Ruble",100,NA
"17624",2018-12-27,"THB","Thai Baht",1,8.66
"17625",2018-12-27,"TRY","Turkish Lira",1,53.23
"17626",2018-12-27,"UAH","Ukrainian Hryvnia",1,10.26
"17627",2018-12-27,"USD","US Dollar",1,281.89
"17628",2018-12-27,"VND","Vietnamese Dong",100,NA
"17629",2018-12-27,"XEU","ECU",1,NA
"17630",2018-12-27,"XTR","Tr/Cl Ruble",1,NA
"17631",2018-12-27,"YUD","Yugoslavian Dinar",1,NA
"17632",2018-12-27,"ZAR","South African Rand",1,19.37
"17633",2018-12-21,"ATS","Austrian Schilling",1,NA
"17634",2018-12-21,"AUD","Australian Dollar",1,199.4
"17635",2018-12-21,"AUP","Australian Pound",1,NA
"17636",2018-12-21,"BEF","Belgian Franc",100,NA
"17637",2018-12-21,"BGL","Bulgarian Lev",100,NA
"17638",2018-12-21,"BGN","Bulgarian Lev",1,164.57
"17639",2018-12-21,"BRL","Brazilian real",1,73.3
"17640",2018-12-21,"CAD","Canadian Dollar",1,208.14
"17641",2018-12-21,"CHF","Swiss Franc",1,284.54
"17642",2018-12-21,"CNY","Chinese yuan renminbi",1,40.79
"17643",2018-12-21,"CSD","Serbian Dinar",1,NA
"17644",2018-12-21,"CSK","Czechoslovakian Koruna",100,NA
"17645",2018-12-21,"CYN","Chinese yuan",100,NA
"17646",2018-12-21,"CZK","Czech Koruna",1,12.47
"17647",2018-12-21,"DDM","DDR Mark",100,NA
"17648",2018-12-21,"DEM","Deutsche Mark",1,NA
"17649",2018-12-21,"DKK","Danish Krone",1,43.11
"17650",2018-12-21,"EEK","Estonian kroon",1,NA
"17651",2018-12-21,"EGP","Egyptian Pound",1,NA
"17652",2018-12-21,"ESP","Spanish Peseta",100,NA
"17653",2018-12-21,"EUR","Euro",1,321.86
"17654",2018-12-21,"FIM","Finnish Markka",1,NA
"17655",2018-12-21,"FRF","French Franc",1,NA
"17656",2018-12-21,"GBP","Pound Sterling",1,356.73
"17657",2018-12-21,"GHP","Ghana Pound",1,NA
"17658",2018-12-21,"GRD","Greek Drachma",100,NA
"17659",2018-12-21,"HKD","Hong Kong Dollar",1,35.98
"17660",2018-12-21,"HRK","Croatian Kuna",1,43.41
"17661",2018-12-21,"HUF","Hungarian forint",1,NA
"17662",2018-12-21,"IDR","Indonesian Rupiah",100,1.94
"17663",2018-12-21,"IEP","Irish Pound",1,NA
"17664",2018-12-21,"ILS","Israeli Shekel",1,74.66
"17665",2018-12-21,"INR","Indian Rupee",1,4.01
"17666",2018-12-21,"ISK","Icelandic Krona",1,2.36
"17667",2018-12-21,"ITL","Italian Lira",1000,NA
"17668",2018-12-21,"JPY","Japanese Yen",100,253.34
"17669",2018-12-21,"KPW","North Korean Won",100,NA
"17670",2018-12-21,"KRW","South Korean Won",100,25.06
"17671",2018-12-21,"KWD","Kuwaiti Dinar",1,NA
"17672",2018-12-21,"LBP","Lebanese Pound",100,NA
"17673",2018-12-21,"LTL","Lithuanian litas",1,NA
"17674",2018-12-21,"LUF","Luxembourg Franc",100,NA
"17675",2018-12-21,"LVL","Latvian lats",1,NA
"17676",2018-12-21,"MNT","Mongolian Tugrik",100,NA
"17677",2018-12-21,"MXN","Mexican Peso",1,14.11
"17678",2018-12-21,"MYR","Malaysian Ringgit",1,67.36
"17679",2018-12-21,"NLG","Netherlands Guilder",1,NA
"17680",2018-12-21,"NOK","Norwegian Krone",1,32.42
"17681",2018-12-21,"NZD","New Zealand Dollar",1,189.57
"17682",2018-12-21,"OAL","Alban Lek",100,NA
"17683",2018-12-21,"OBL","Bulgarian Lev",100,NA
"17684",2018-12-21,"OFR","French Franc",100,NA
"17685",2018-12-21,"ORB","Ruble",100,NA
"17686",2018-12-21,"PHP","Philippine Peso",1,5.31
"17687",2018-12-21,"PKR","Pakistan Rupee",100,NA
"17688",2018-12-21,"PLN","Polish Zloty",1,75.04
"17689",2018-12-21,"PTE","Portuguese Escudo",100,NA
"17690",2018-12-21,"ROL","Romanian Leu",100,NA
"17691",2018-12-21,"RON","Romanian New Leu",1,69.2
"17692",2018-12-21,"RSD","Serbian Dinar",1,2.72
"17693",2018-12-21,"RUB","Russian Rubel",1,4.13
"17694",2018-12-21,"SDP","Sudanese pound",1,NA
"17695",2018-12-21,"SEK","Swedish Krona",1,31.26
"17696",2018-12-21,"SGD","Singapore Dollar",1,205.52
"17697",2018-12-21,"SIT","Slovenian Tolar",1,NA
"17698",2018-12-21,"SKK","Slovak Koruna",1,NA
"17699",2018-12-21,"SUR","New Ruble",100,NA
"17700",2018-12-21,"THB","Thai Baht",1,8.62
"17701",2018-12-21,"TRY","Turkish Lira",1,53.07
"17702",2018-12-21,"UAH","Ukrainian Hryvnia",1,10.27
"17703",2018-12-21,"USD","US Dollar",1,281.64
"17704",2018-12-21,"VND","Vietnamese Dong",100,NA
"17705",2018-12-21,"XEU","ECU",1,NA
"17706",2018-12-21,"XTR","Tr/Cl Ruble",1,NA
"17707",2018-12-21,"YUD","Yugoslavian Dinar",1,NA
"17708",2018-12-21,"ZAR","South African Rand",1,19.46
"17709",2018-12-20,"ATS","Austrian Schilling",1,NA
"17710",2018-12-20,"AUD","Australian Dollar",1,200.23
"17711",2018-12-20,"AUP","Australian Pound",1,NA
"17712",2018-12-20,"BEF","Belgian Franc",100,NA
"17713",2018-12-20,"BGL","Bulgarian Lev",100,NA
"17714",2018-12-20,"BGN","Bulgarian Lev",1,164.61
"17715",2018-12-20,"BRL","Brazilian real",1,71.96
"17716",2018-12-20,"CAD","Canadian Dollar",1,208.39
"17717",2018-12-20,"CHF","Swiss Franc",1,283.99
"17718",2018-12-20,"CNY","Chinese yuan renminbi",1,40.73
"17719",2018-12-20,"CSD","Serbian Dinar",1,NA
"17720",2018-12-20,"CSK","Czechoslovakian Koruna",100,NA
"17721",2018-12-20,"CYN","Chinese yuan",100,NA
"17722",2018-12-20,"CZK","Czech Koruna",1,12.5
"17723",2018-12-20,"DDM","DDR Mark",100,NA
"17724",2018-12-20,"DEM","Deutsche Mark",1,NA
"17725",2018-12-20,"DKK","Danish Krone",1,43.12
"17726",2018-12-20,"EEK","Estonian kroon",1,NA
"17727",2018-12-20,"EGP","Egyptian Pound",1,NA
"17728",2018-12-20,"ESP","Spanish Peseta",100,NA
"17729",2018-12-20,"EUR","Euro",1,321.95
"17730",2018-12-20,"FIM","Finnish Markka",1,NA
"17731",2018-12-20,"FRF","French Franc",1,NA
"17732",2018-12-20,"GBP","Pound Sterling",1,355.8
"17733",2018-12-20,"GHP","Ghana Pound",1,NA
"17734",2018-12-20,"GRD","Greek Drachma",100,NA
"17735",2018-12-20,"HKD","Hong Kong Dollar",1,35.83
"17736",2018-12-20,"HRK","Croatian Kuna",1,43.36
"17737",2018-12-20,"HUF","Hungarian forint",1,NA
"17738",2018-12-20,"IDR","Indonesian Rupiah",100,1.94
"17739",2018-12-20,"IEP","Irish Pound",1,NA
"17740",2018-12-20,"ILS","Israeli Shekel",1,74.76
"17741",2018-12-20,"INR","Indian Rupee",1,4.01
"17742",2018-12-20,"ISK","Icelandic Krona",1,2.35
"17743",2018-12-20,"ITL","Italian Lira",1000,NA
"17744",2018-12-20,"JPY","Japanese Yen",100,251.07
"17745",2018-12-20,"KPW","North Korean Won",100,NA
"17746",2018-12-20,"KRW","South Korean Won",100,24.99
"17747",2018-12-20,"KWD","Kuwaiti Dinar",1,NA
"17748",2018-12-20,"LBP","Lebanese Pound",100,NA
"17749",2018-12-20,"LTL","Lithuanian litas",1,NA
"17750",2018-12-20,"LUF","Luxembourg Franc",100,NA
"17751",2018-12-20,"LVL","Latvian lats",1,NA
"17752",2018-12-20,"MNT","Mongolian Tugrik",100,NA
"17753",2018-12-20,"MXN","Mexican Peso",1,14.11
"17754",2018-12-20,"MYR","Malaysian Ringgit",1,67.13
"17755",2018-12-20,"NLG","Netherlands Guilder",1,NA
"17756",2018-12-20,"NOK","Norwegian Krone",1,32.46
"17757",2018-12-20,"NZD","New Zealand Dollar",1,190.1
"17758",2018-12-20,"OAL","Alban Lek",100,NA
"17759",2018-12-20,"OBL","Bulgarian Lev",100,NA
"17760",2018-12-20,"OFR","French Franc",100,NA
"17761",2018-12-20,"ORB","Ruble",100,NA
"17762",2018-12-20,"PHP","Philippine Peso",1,5.28
"17763",2018-12-20,"PKR","Pakistan Rupee",100,NA
"17764",2018-12-20,"PLN","Polish Zloty",1,75.12
"17765",2018-12-20,"PTE","Portuguese Escudo",100,NA
"17766",2018-12-20,"ROL","Romanian Leu",100,NA
"17767",2018-12-20,"RON","Romanian New Leu",1,69.07
"17768",2018-12-20,"RSD","Serbian Dinar",1,2.72
"17769",2018-12-20,"RUB","Russian Rubel",1,4.16
"17770",2018-12-20,"SDP","Sudanese pound",1,NA
"17771",2018-12-20,"SEK","Swedish Krona",1,31.35
"17772",2018-12-20,"SGD","Singapore Dollar",1,204.96
"17773",2018-12-20,"SIT","Slovenian Tolar",1,NA
"17774",2018-12-20,"SKK","Slovak Koruna",1,NA
"17775",2018-12-20,"SUR","New Ruble",100,NA
"17776",2018-12-20,"THB","Thai Baht",1,8.58
"17777",2018-12-20,"TRY","Turkish Lira",1,53.51
"17778",2018-12-20,"UAH","Ukrainian Hryvnia",1,10.18
"17779",2018-12-20,"USD","US Dollar",1,280.47
"17780",2018-12-20,"VND","Vietnamese Dong",100,NA
"17781",2018-12-20,"XEU","ECU",1,NA
"17782",2018-12-20,"XTR","Tr/Cl Ruble",1,NA
"17783",2018-12-20,"YUD","Yugoslavian Dinar",1,NA
"17784",2018-12-20,"ZAR","South African Rand",1,19.68
"17785",2018-12-19,"ATS","Austrian Schilling",1,NA
"17786",2018-12-19,"AUD","Australian Dollar",1,203.82
"17787",2018-12-19,"AUP","Australian Pound",1,NA
"17788",2018-12-19,"BEF","Belgian Franc",100,NA
"17789",2018-12-19,"BGL","Bulgarian Lev",100,NA
"17790",2018-12-19,"BGN","Bulgarian Lev",1,164.88
"17791",2018-12-19,"BRL","Brazilian real",1,72.38
"17792",2018-12-19,"CAD","Canadian Dollar",1,210.25
"17793",2018-12-19,"CHF","Swiss Franc",1,285.1
"17794",2018-12-19,"CNY","Chinese yuan renminbi",1,41.06
"17795",2018-12-19,"CSD","Serbian Dinar",1,NA
"17796",2018-12-19,"CSK","Czechoslovakian Koruna",100,NA
"17797",2018-12-19,"CYN","Chinese yuan",100,NA
"17798",2018-12-19,"CZK","Czech Koruna",1,12.52
"17799",2018-12-19,"DDM","DDR Mark",100,NA
"17800",2018-12-19,"DEM","Deutsche Mark",1,NA
"17801",2018-12-19,"DKK","Danish Krone",1,43.19
"17802",2018-12-19,"EEK","Estonian kroon",1,NA
"17803",2018-12-19,"EGP","Egyptian Pound",1,NA
"17804",2018-12-19,"ESP","Spanish Peseta",100,NA
"17805",2018-12-19,"EUR","Euro",1,322.49
"17806",2018-12-19,"FIM","Finnish Markka",1,NA
"17807",2018-12-19,"FRF","French Franc",1,NA
"17808",2018-12-19,"GBP","Pound Sterling",1,358.34
"17809",2018-12-19,"GHP","Ghana Pound",1,NA
"17810",2018-12-19,"GRD","Greek Drachma",100,NA
"17811",2018-12-19,"HKD","Hong Kong Dollar",1,36.19
"17812",2018-12-19,"HRK","Croatian Kuna",1,43.48
"17813",2018-12-19,"HUF","Hungarian forint",1,NA
"17814",2018-12-19,"IDR","Indonesian Rupiah",100,1.96
"17815",2018-12-19,"IEP","Irish Pound",1,NA
"17816",2018-12-19,"ILS","Israeli Shekel",1,75.33
"17817",2018-12-19,"INR","Indian Rupee",1,4.02
"17818",2018-12-19,"ISK","Icelandic Krona",1,2.32
"17819",2018-12-19,"ITL","Italian Lira",1000,NA
"17820",2018-12-19,"JPY","Japanese Yen",100,252.01
"17821",2018-12-19,"KPW","North Korean Won",100,NA
"17822",2018-12-19,"KRW","South Korean Won",100,25.14
"17823",2018-12-19,"KWD","Kuwaiti Dinar",1,NA
"17824",2018-12-19,"LBP","Lebanese Pound",100,NA
"17825",2018-12-19,"LTL","Lithuanian litas",1,NA
"17826",2018-12-19,"LUF","Luxembourg Franc",100,NA
"17827",2018-12-19,"LVL","Latvian lats",1,NA
"17828",2018-12-19,"MNT","Mongolian Tugrik",100,NA
"17829",2018-12-19,"MXN","Mexican Peso",1,14.05
"17830",2018-12-19,"MYR","Malaysian Ringgit",1,67.76
"17831",2018-12-19,"NLG","Netherlands Guilder",1,NA
"17832",2018-12-19,"NOK","Norwegian Krone",1,32.59
"17833",2018-12-19,"NZD","New Zealand Dollar",1,194.39
"17834",2018-12-19,"OAL","Alban Lek",100,NA
"17835",2018-12-19,"OBL","Bulgarian Lev",100,NA
"17836",2018-12-19,"OFR","French Franc",100,NA
"17837",2018-12-19,"ORB","Ruble",100,NA
"17838",2018-12-19,"PHP","Philippine Peso",1,5.33
"17839",2018-12-19,"PKR","Pakistan Rupee",100,NA
"17840",2018-12-19,"PLN","Polish Zloty",1,75.27
"17841",2018-12-19,"PTE","Portuguese Escudo",100,NA
"17842",2018-12-19,"ROL","Romanian Leu",100,NA
"17843",2018-12-19,"RON","Romanian New Leu",1,69.24
"17844",2018-12-19,"RSD","Serbian Dinar",1,2.73
"17845",2018-12-19,"RUB","Russian Rubel",1,4.21
"17846",2018-12-19,"SDP","Sudanese pound",1,NA
"17847",2018-12-19,"SEK","Swedish Krona",1,31.27
"17848",2018-12-19,"SGD","Singapore Dollar",1,206.79
"17849",2018-12-19,"SIT","Slovenian Tolar",1,NA
"17850",2018-12-19,"SKK","Slovak Koruna",1,NA
"17851",2018-12-19,"SUR","New Ruble",100,NA
"17852",2018-12-19,"THB","Thai Baht",1,8.66
"17853",2018-12-19,"TRY","Turkish Lira",1,52.97
"17854",2018-12-19,"UAH","Ukrainian Hryvnia",1,10.23
"17855",2018-12-19,"USD","US Dollar",1,283.16
"17856",2018-12-19,"VND","Vietnamese Dong",100,NA
"17857",2018-12-19,"XEU","ECU",1,NA
"17858",2018-12-19,"XTR","Tr/Cl Ruble",1,NA
"17859",2018-12-19,"YUD","Yugoslavian Dinar",1,NA
"17860",2018-12-19,"ZAR","South African Rand",1,19.77
"17861",2018-12-18,"ATS","Austrian Schilling",1,NA
"17862",2018-12-18,"AUD","Australian Dollar",1,204.46
"17863",2018-12-18,"AUP","Australian Pound",1,NA
"17864",2018-12-18,"BEF","Belgian Franc",100,NA
"17865",2018-12-18,"BGL","Bulgarian Lev",100,NA
"17866",2018-12-18,"BGN","Bulgarian Lev",1,165.3
"17867",2018-12-18,"BRL","Brazilian real",1,72.87
"17868",2018-12-18,"CAD","Canadian Dollar",1,212.1
"17869",2018-12-18,"CHF","Swiss Franc",1,286.58
"17870",2018-12-18,"CNY","Chinese yuan renminbi",1,41.2
"17871",2018-12-18,"CSD","Serbian Dinar",1,NA
"17872",2018-12-18,"CSK","Czechoslovakian Koruna",100,NA
"17873",2018-12-18,"CYN","Chinese yuan",100,NA
"17874",2018-12-18,"CZK","Czech Koruna",1,12.54
"17875",2018-12-18,"DDM","DDR Mark",100,NA
"17876",2018-12-18,"DEM","Deutsche Mark",1,NA
"17877",2018-12-18,"DKK","Danish Krone",1,43.29
"17878",2018-12-18,"EEK","Estonian kroon",1,NA
"17879",2018-12-18,"EGP","Egyptian Pound",1,NA
"17880",2018-12-18,"ESP","Spanish Peseta",100,NA
"17881",2018-12-18,"EUR","Euro",1,323.3
"17882",2018-12-18,"FIM","Finnish Markka",1,NA
"17883",2018-12-18,"FRF","French Franc",1,NA
"17884",2018-12-18,"GBP","Pound Sterling",1,359.5
"17885",2018-12-18,"GHP","Ghana Pound",1,NA
"17886",2018-12-18,"GRD","Greek Drachma",100,NA
"17887",2018-12-18,"HKD","Hong Kong Dollar",1,36.34
"17888",2018-12-18,"HRK","Croatian Kuna",1,43.67
"17889",2018-12-18,"HUF","Hungarian forint",1,NA
"17890",2018-12-18,"IDR","Indonesian Rupiah",100,1.96
"17891",2018-12-18,"IEP","Irish Pound",1,NA
"17892",2018-12-18,"ILS","Israeli Shekel",1,75.55
"17893",2018-12-18,"INR","Indian Rupee",1,4.02
"17894",2018-12-18,"ISK","Icelandic Krona",1,2.32
"17895",2018-12-18,"ITL","Italian Lira",1000,NA
"17896",2018-12-18,"JPY","Japanese Yen",100,252.82
"17897",2018-12-18,"KPW","North Korean Won",100,NA
"17898",2018-12-18,"KRW","South Korean Won",100,25.15
"17899",2018-12-18,"KWD","Kuwaiti Dinar",1,NA
"17900",2018-12-18,"LBP","Lebanese Pound",100,NA
"17901",2018-12-18,"LTL","Lithuanian litas",1,NA
"17902",2018-12-18,"LUF","Luxembourg Franc",100,NA
"17903",2018-12-18,"LVL","Latvian lats",1,NA
"17904",2018-12-18,"MNT","Mongolian Tugrik",100,NA
"17905",2018-12-18,"MXN","Mexican Peso",1,14.16
"17906",2018-12-18,"MYR","Malaysian Ringgit",1,68.02
"17907",2018-12-18,"NLG","Netherlands Guilder",1,NA
"17908",2018-12-18,"NOK","Norwegian Krone",1,32.72
"17909",2018-12-18,"NZD","New Zealand Dollar",1,195.28
"17910",2018-12-18,"OAL","Alban Lek",100,NA
"17911",2018-12-18,"OBL","Bulgarian Lev",100,NA
"17912",2018-12-18,"OFR","French Franc",100,NA
"17913",2018-12-18,"ORB","Ruble",100,NA
"17914",2018-12-18,"PHP","Philippine Peso",1,5.35
"17915",2018-12-18,"PKR","Pakistan Rupee",100,NA
"17916",2018-12-18,"PLN","Polish Zloty",1,75.42
"17917",2018-12-18,"PTE","Portuguese Escudo",100,NA
"17918",2018-12-18,"ROL","Romanian Leu",100,NA
"17919",2018-12-18,"RON","Romanian New Leu",1,69.55
"17920",2018-12-18,"RSD","Serbian Dinar",1,2.73
"17921",2018-12-18,"RUB","Russian Rubel",1,4.26
"17922",2018-12-18,"SDP","Sudanese pound",1,NA
"17923",2018-12-18,"SEK","Swedish Krona",1,31.45
"17924",2018-12-18,"SGD","Singapore Dollar",1,207.21
"17925",2018-12-18,"SIT","Slovenian Tolar",1,NA
"17926",2018-12-18,"SKK","Slovak Koruna",1,NA
"17927",2018-12-18,"SUR","New Ruble",100,NA
"17928",2018-12-18,"THB","Thai Baht",1,8.68
"17929",2018-12-18,"TRY","Turkish Lira",1,53.09
"17930",2018-12-18,"UAH","Ukrainian Hryvnia",1,10.21
"17931",2018-12-18,"USD","US Dollar",1,284.17
"17932",2018-12-18,"VND","Vietnamese Dong",100,NA
"17933",2018-12-18,"XEU","ECU",1,NA
"17934",2018-12-18,"XTR","Tr/Cl Ruble",1,NA
"17935",2018-12-18,"YUD","Yugoslavian Dinar",1,NA
"17936",2018-12-18,"ZAR","South African Rand",1,19.87
"17937",2018-12-17,"ATS","Austrian Schilling",1,NA
"17938",2018-12-17,"AUD","Australian Dollar",1,205.03
"17939",2018-12-17,"AUP","Australian Pound",1,NA
"17940",2018-12-17,"BEF","Belgian Franc",100,NA
"17941",2018-12-17,"BGL","Bulgarian Lev",100,NA
"17942",2018-12-17,"BGN","Bulgarian Lev",1,165.38
"17943",2018-12-17,"BRL","Brazilian real",1,72.88
"17944",2018-12-17,"CAD","Canadian Dollar",1,213.38
"17945",2018-12-17,"CHF","Swiss Franc",1,286.63
"17946",2018-12-17,"CNY","Chinese yuan renminbi",1,41.38
"17947",2018-12-17,"CSD","Serbian Dinar",1,NA
"17948",2018-12-17,"CSK","Czechoslovakian Koruna",100,NA
"17949",2018-12-17,"CYN","Chinese yuan",100,NA
"17950",2018-12-17,"CZK","Czech Koruna",1,12.54
"17951",2018-12-17,"DDM","DDR Mark",100,NA
"17952",2018-12-17,"DEM","Deutsche Mark",1,NA
"17953",2018-12-17,"DKK","Danish Krone",1,43.32
"17954",2018-12-17,"EEK","Estonian kroon",1,NA
"17955",2018-12-17,"EGP","Egyptian Pound",1,NA
"17956",2018-12-17,"ESP","Spanish Peseta",100,NA
"17957",2018-12-17,"EUR","Euro",1,323.45
"17958",2018-12-17,"FIM","Finnish Markka",1,NA
"17959",2018-12-17,"FRF","French Franc",1,NA
"17960",2018-12-17,"GBP","Pound Sterling",1,359.7
"17961",2018-12-17,"GHP","Ghana Pound",1,NA
"17962",2018-12-17,"GRD","Greek Drachma",100,NA
"17963",2018-12-17,"HKD","Hong Kong Dollar",1,36.53
"17964",2018-12-17,"HRK","Croatian Kuna",1,43.74
"17965",2018-12-17,"HUF","Hungarian forint",1,NA
"17966",2018-12-17,"IDR","Indonesian Rupiah",100,1.96
"17967",2018-12-17,"IEP","Irish Pound",1,NA
"17968",2018-12-17,"ILS","Israeli Shekel",1,75.61
"17969",2018-12-17,"INR","Indian Rupee",1,3.99
"17970",2018-12-17,"ISK","Icelandic Krona",1,2.32
"17971",2018-12-17,"ITL","Italian Lira",1000,NA
"17972",2018-12-17,"JPY","Japanese Yen",100,251.86
"17973",2018-12-17,"KPW","North Korean Won",100,NA
"17974",2018-12-17,"KRW","South Korean Won",100,25.24
"17975",2018-12-17,"KWD","Kuwaiti Dinar",1,NA
"17976",2018-12-17,"LBP","Lebanese Pound",100,NA
"17977",2018-12-17,"LTL","Lithuanian litas",1,NA
"17978",2018-12-17,"LUF","Luxembourg Franc",100,NA
"17979",2018-12-17,"LVL","Latvian lats",1,NA
"17980",2018-12-17,"MNT","Mongolian Tugrik",100,NA
"17981",2018-12-17,"MXN","Mexican Peso",1,14.18
"17982",2018-12-17,"MYR","Malaysian Ringgit",1,68.28
"17983",2018-12-17,"NLG","Netherlands Guilder",1,NA
"17984",2018-12-17,"NOK","Norwegian Krone",1,33.12
"17985",2018-12-17,"NZD","New Zealand Dollar",1,194.53
"17986",2018-12-17,"OAL","Alban Lek",100,NA
"17987",2018-12-17,"OBL","Bulgarian Lev",100,NA
"17988",2018-12-17,"OFR","French Franc",100,NA
"17989",2018-12-17,"ORB","Ruble",100,NA
"17990",2018-12-17,"PHP","Philippine Peso",1,5.39
"17991",2018-12-17,"PKR","Pakistan Rupee",100,NA
"17992",2018-12-17,"PLN","Polish Zloty",1,75.37
"17993",2018-12-17,"PTE","Portuguese Escudo",100,NA
"17994",2018-12-17,"ROL","Romanian Leu",100,NA
"17995",2018-12-17,"RON","Romanian New Leu",1,69.48
"17996",2018-12-17,"RSD","Serbian Dinar",1,2.73
"17997",2018-12-17,"RUB","Russian Rubel",1,4.29
"17998",2018-12-17,"SDP","Sudanese pound",1,NA
"17999",2018-12-17,"SEK","Swedish Krona",1,31.45
"18000",2018-12-17,"SGD","Singapore Dollar",1,207.67
"18001",2018-12-17,"SIT","Slovenian Tolar",1,NA
"18002",2018-12-17,"SKK","Slovak Koruna",1,NA
"18003",2018-12-17,"SUR","New Ruble",100,NA
"18004",2018-12-17,"THB","Thai Baht",1,8.71
"18005",2018-12-17,"TRY","Turkish Lira",1,53.05
"18006",2018-12-17,"UAH","Ukrainian Hryvnia",1,10.24
"18007",2018-12-17,"USD","US Dollar",1,285.48
"18008",2018-12-17,"VND","Vietnamese Dong",100,NA
"18009",2018-12-17,"XEU","ECU",1,NA
"18010",2018-12-17,"XTR","Tr/Cl Ruble",1,NA
"18011",2018-12-17,"YUD","Yugoslavian Dinar",1,NA
"18012",2018-12-17,"ZAR","South African Rand",1,19.95
"18013",2018-12-14,"ATS","Austrian Schilling",1,NA
"18014",2018-12-14,"AUD","Australian Dollar",1,205.25
"18015",2018-12-14,"AUP","Australian Pound",1,NA
"18016",2018-12-14,"BEF","Belgian Franc",100,NA
"18017",2018-12-14,"BGL","Bulgarian Lev",100,NA
"18018",2018-12-14,"BGN","Bulgarian Lev",1,165.52
"18019",2018-12-14,"BRL","Brazilian real",1,73.67
"18020",2018-12-14,"CAD","Canadian Dollar",1,214.04
"18021",2018-12-14,"CHF","Swiss Franc",1,287.44
"18022",2018-12-14,"CNY","Chinese yuan renminbi",1,41.53
"18023",2018-12-14,"CSD","Serbian Dinar",1,NA
"18024",2018-12-14,"CSK","Czechoslovakian Koruna",100,NA
"18025",2018-12-14,"CYN","Chinese yuan",100,NA
"18026",2018-12-14,"CZK","Czech Koruna",1,12.56
"18027",2018-12-14,"DDM","DDR Mark",100,NA
"18028",2018-12-14,"DEM","Deutsche Mark",1,NA
"18029",2018-12-14,"DKK","Danish Krone",1,43.36
"18030",2018-12-14,"EEK","Estonian kroon",1,NA
"18031",2018-12-14,"EGP","Egyptian Pound",1,NA
"18032",2018-12-14,"ESP","Spanish Peseta",100,NA
"18033",2018-12-14,"EUR","Euro",1,323.72
"18034",2018-12-14,"FIM","Finnish Markka",1,NA
"18035",2018-12-14,"FRF","French Franc",1,NA
"18036",2018-12-14,"GBP","Pound Sterling",1,360.76
"18037",2018-12-14,"GHP","Ghana Pound",1,NA
"18038",2018-12-14,"GRD","Greek Drachma",100,NA
"18039",2018-12-14,"HKD","Hong Kong Dollar",1,36.67
"18040",2018-12-14,"HRK","Croatian Kuna",1,43.8
"18041",2018-12-14,"HUF","Hungarian forint",1,NA
"18042",2018-12-14,"IDR","Indonesian Rupiah",100,1.97
"18043",2018-12-14,"IEP","Irish Pound",1,NA
"18044",2018-12-14,"ILS","Israeli Shekel",1,76
"18045",2018-12-14,"INR","Indian Rupee",1,3.99
"18046",2018-12-14,"ISK","Icelandic Krona",1,2.31
"18047",2018-12-14,"ITL","Italian Lira",1000,NA
"18048",2018-12-14,"JPY","Japanese Yen",100,252.5
"18049",2018-12-14,"KPW","North Korean Won",100,NA
"18050",2018-12-14,"KRW","South Korean Won",100,25.28
"18051",2018-12-14,"KWD","Kuwaiti Dinar",1,NA
"18052",2018-12-14,"LBP","Lebanese Pound",100,NA
"18053",2018-12-14,"LTL","Lithuanian litas",1,NA
"18054",2018-12-14,"LUF","Luxembourg Franc",100,NA
"18055",2018-12-14,"LVL","Latvian lats",1,NA
"18056",2018-12-14,"MNT","Mongolian Tugrik",100,NA
"18057",2018-12-14,"MXN","Mexican Peso",1,14
"18058",2018-12-14,"MYR","Malaysian Ringgit",1,68.49
"18059",2018-12-14,"NLG","Netherlands Guilder",1,NA
"18060",2018-12-14,"NOK","Norwegian Krone",1,33.27
"18061",2018-12-14,"NZD","New Zealand Dollar",1,194.56
"18062",2018-12-14,"OAL","Alban Lek",100,NA
"18063",2018-12-14,"OBL","Bulgarian Lev",100,NA
"18064",2018-12-14,"OFR","French Franc",100,NA
"18065",2018-12-14,"ORB","Ruble",100,NA
"18066",2018-12-14,"PHP","Philippine Peso",1,5.4
"18067",2018-12-14,"PKR","Pakistan Rupee",100,NA
"18068",2018-12-14,"PLN","Polish Zloty",1,75.26
"18069",2018-12-14,"PTE","Portuguese Escudo",100,NA
"18070",2018-12-14,"ROL","Romanian Leu",100,NA
"18071",2018-12-14,"RON","Romanian New Leu",1,69.59
"18072",2018-12-14,"RSD","Serbian Dinar",1,2.73
"18073",2018-12-14,"RUB","Russian Rubel",1,4.31
"18074",2018-12-14,"SDP","Sudanese pound",1,NA
"18075",2018-12-14,"SEK","Swedish Krona",1,31.49
"18076",2018-12-14,"SGD","Singapore Dollar",1,208.3
"18077",2018-12-14,"SIT","Slovenian Tolar",1,NA
"18078",2018-12-14,"SKK","Slovak Koruna",1,NA
